date,maxtemp,mintemp,sunhour,totalsnow
2018-08-02,31,20,13.5,0
2018-08-03,30,20,13.3,0
2018-08-04,31,21,14.0,0
2018-08-05,33,21,13.5,0
2018-08-06,32,21,13.8,0
2018-07-30,33,20,14.5,0
2018-07-31,33,21,14.0,0
2018-08-01,33,22,13.5,0
2018-08-02,31,20,13.5,0
2018-08-03,30,20,13.3,0
2018-08-04,31,21,14.0,0
2018-08-05,33,21,13.5,0
2018-08-06,32,21,13.8,0
2018-08-07,32,22,13.8,0
2018-07-31,33,21,14.0,0
2018-08-01,33,22,13.5,0
2018-08-02,31,20,13.5,0
2018-08-03,30,20,13.3,0
2018-08-04,31,21,14.0,0
2018-08-05,33,21,13.5,0
2018-08-06,32,21,13.8,0
2018-08-07,32,22,13.8,0
2018-08-08,31,20,13.8,0
2018-08-01,33,22,13.5,0
2018-08-02,31,20,13.5,0
2018-08-03,30,20,13.3,0
2018-08-04,31,21,14.0,0
2018-08-05,33,21,13.5,0
2018-08-06,32,21,13.8,0
2018-08-07,32,22,13.8,0
2018-08-08,31,20,13.8,0
2018-08-09,30,20,13.3,0
2018-08-02,31,20,13.5,0
2018-08-03,30,20,13.3,0
2018-08-04,31,21,14.0,0
2018-08-05,33,21,13.5,0
2018-08-06,32,21,13.8,0
2018-08-07,32,22,13.8,0
2018-08-08,31,20,13.8,0
2018-08-09,30,20,13.3,0
2018-08-10,29,18,14.0,0
2018-08-03,30,20,13.3,0
2018-08-04,31,21,14.0,0
2018-08-05,33,21,13.5,0
2018-08-06,32,21,13.8,0
2018-08-07,32,22,13.8,0
2018-08-08,31,20,13.8,0
2018-08-09,30,20,13.3,0
2018-08-10,29,18,14.0,0
2018-08-11,29,19,12.8,0
2018-08-04,31,21,14.0,0
2018-08-05,33,21,13.5,0
2018-08-06,32,21,13.8,0
2018-08-07,32,22,13.8,0
2018-08-08,31,20,13.8,0
2018-08-09,30,20,13.3,0
2018-08-10,29,18,14.0,0
2018-08-11,29,19,12.8,0
2018-08-12,28,18,13.8,0
2018-08-05,33,21,13.5,0
2018-08-06,32,21,13.8,0
2018-08-07,32,22,13.8,0
2018-08-08,31,20,13.8,0
2018-08-09,30,20,13.3,0
2018-08-10,29,18,14.0,0
2018-08-11,29,19,12.8,0
2018-08-12,28,18,13.8,0
2018-08-13,26,18,12.5,0
2018-08-06,32,21,13.8,0
2018-08-07,32,22,13.8,0
2018-08-08,31,20,13.8,0
2018-08-09,30,20,13.3,0
2018-08-10,29,18,14.0,0
2018-08-11,29,19,12.8,0
2018-08-12,28,18,13.8,0
2018-08-13,26,18,12.5,0
2018-08-14,26,18,11.8,0
2018-08-07,32,22,13.8,0
2018-08-08,31,20,13.8,0
2018-08-09,30,20,13.3,0
2018-08-10,29,18,14.0,0
2018-08-11,29,19,12.8,0
2018-08-12,28,18,13.8,0
2018-08-13,26,18,12.5,0
2018-08-14,26,18,11.8,0
2018-08-15,28,17,13.8,0
2018-08-08,31,20,13.8,0
2018-08-09,30,20,13.3,0
2018-08-10,29,18,14.0,0
2018-08-11,29,19,12.8,0
2018-08-12,28,18,13.8,0
2018-08-13,26,18,12.5,0
2018-08-14,26,18,11.8,0
2018-08-15,28,17,13.8,0
2018-08-16,27,18,14.0,0
2018-08-09,30,20,13.3,0
2018-08-10,29,18,14.0,0
2018-08-11,29,19,12.8,0
2018-08-12,28,18,13.8,0
2018-08-13,26,18,12.5,0
2018-08-14,26,18,11.8,0
2018-08-15,28,17,13.8,0
2018-08-16,27,18,14.0,0
2018-08-17,29,18,13.8,0
2018-08-10,29,18,14.0,0
2018-08-11,29,19,12.8,0
2018-08-12,28,18,13.8,0
2018-08-13,26,18,12.5,0
2018-08-14,26,18,11.8,0
2018-08-15,28,17,13.8,0
2018-08-16,27,18,14.0,0
2018-08-17,29,18,13.8,0
2018-08-18,30,19,13.8,0
2018-08-11,29,19,12.8,0
2018-08-12,28,18,13.8,0
2018-08-13,26,18,12.5,0
2018-08-14,26,18,11.8,0
2018-08-15,28,17,13.8,0
2018-08-16,27,18,14.0,0
2018-08-17,29,18,13.8,0
2018-08-18,30,19,13.8,0
2018-08-19,30,20,13.8,0
2018-08-12,28,18,13.8,0
2018-08-13,26,18,12.5,0
2018-08-14,26,18,11.8,0
2018-08-15,28,17,13.8,0
2018-08-16,27,18,14.0,0
2018-08-17,29,18,13.8,0
2018-08-18,30,19,13.8,0
2018-08-19,30,20,13.8,0
2018-08-20,31,18,13.8,0
2018-08-13,26,18,12.5,0
2018-08-14,26,18,11.8,0
2018-08-15,28,17,13.8,0
2018-08-16,27,18,14.0,0
2018-08-17,29,18,13.8,0
2018-08-18,30,19,13.8,0
2018-08-19,30,20,13.8,0
2018-08-20,31,18,13.8,0
2018-08-21,31,19,13.8,0
2018-08-14,26,18,11.8,0
2018-08-15,28,17,13.8,0
2018-08-16,27,18,14.0,0
2018-08-17,29,18,13.8,0
2018-08-18,30,19,13.8,0
2018-08-19,30,20,13.8,0
2018-08-20,31,18,13.8,0
2018-08-21,31,19,13.8,0
2018-08-22,31,19,13.9,0
2018-08-15,28,17,13.8,0
2018-08-16,27,18,14.0,0
2018-08-17,29,18,13.8,0
2018-08-18,30,19,13.8,0
2018-08-19,30,20,13.8,0
2018-08-20,31,18,13.8,0
2018-08-21,31,19,13.8,0
2018-08-22,31,19,13.9,0
2018-08-23,30,20,13.9,0
2018-08-16,27,18,14.0,0
2018-08-17,29,18,13.8,0
2018-08-18,30,19,13.8,0
2018-08-19,30,20,13.8,0
2018-08-20,31,18,13.8,0
2018-08-21,31,19,13.8,0
2018-08-22,31,19,13.9,0
2018-08-23,30,20,13.9,0
2018-08-24,29,18,13.5,0
2018-08-17,29,18,13.8,0
2018-08-18,30,19,13.8,0
2018-08-19,30,20,13.8,0
2018-08-20,31,18,13.8,0
2018-08-21,31,19,13.8,0
2018-08-22,31,19,13.9,0
2018-08-23,30,20,13.9,0
2018-08-24,29,18,13.5,0
2018-08-25,22,17,10.8,0
2018-08-18,30,19,13.8,0
2018-08-19,30,20,13.8,0
2018-08-20,31,18,13.8,0
2018-08-21,31,19,13.8,0
2018-08-22,31,19,13.9,0
2018-08-23,30,20,13.9,0
2018-08-24,29,18,13.5,0
2018-08-25,22,17,10.8,0
2018-08-26,23,14,12.8,0
2018-08-19,30,20,13.8,0
2018-08-20,31,18,13.8,0
2018-08-21,31,19,13.8,0
2018-08-22,31,19,13.9,0
2018-08-23,30,20,13.9,0
2018-08-24,29,18,13.5,0
2018-08-25,22,17,10.8,0
2018-08-26,23,14,12.8,0
2018-08-27,24,13,13.7,0
2018-08-20,31,18,13.8,0
2018-08-21,31,19,13.8,0
2018-08-22,31,19,13.9,0
2018-08-23,30,20,13.9,0
2018-08-24,29,18,13.5,0
2018-08-25,22,17,10.8,0
2018-08-26,23,14,12.8,0
2018-08-27,24,13,13.7,0
2018-08-28,28,15,13.7,0
2018-08-21,31,19,13.8,0
2018-08-22,31,19,13.9,0
2018-08-23,30,20,13.9,0
2018-08-24,29,18,13.5,0
2018-08-25,22,17,10.8,0
2018-08-26,23,14,12.8,0
2018-08-27,24,13,13.7,0
2018-08-28,28,15,13.7,0
2018-08-29,28,16,13.7,0
2018-08-22,31,19,13.9,0
2018-08-23,30,20,13.9,0
2018-08-24,29,18,13.5,0
2018-08-25,22,17,10.8,0
2018-08-26,23,14,12.8,0
2018-08-27,24,13,13.7,0
2018-08-28,28,15,13.7,0
2018-08-29,28,16,13.7,0
2018-08-30,27,17,13.5,0
2018-08-23,30,20,13.9,0
2018-08-24,29,18,13.5,0
2018-08-25,22,17,10.8,0
2018-08-26,23,14,12.8,0
2018-08-27,24,13,13.7,0
2018-08-28,28,15,13.7,0
2018-08-29,28,16,13.7,0
2018-08-30,27,17,13.5,0
2018-08-31,24,17,10.5,0
2018-08-24,29,18,13.5,0
2018-08-25,22,17,10.8,0
2018-08-26,23,14,12.8,0
2018-08-27,24,13,13.7,0
2018-08-28,28,15,13.7,0
2018-08-29,28,16,13.7,0
2018-08-30,27,17,13.5,0
2018-08-31,24,17,10.5,0
2018-09-01,21,15,10.0,0
2018-08-25,22,17,10.8,0
2018-08-26,23,14,12.8,0
2018-08-27,24,13,13.7,0
2018-08-28,28,15,13.7,0
2018-08-29,28,16,13.7,0
2018-08-30,27,17,13.5,0
2018-08-31,24,17,10.5,0
2018-09-01,21,15,10.0,0
2018-09-02,20,15,11.8,0
2018-08-26,23,14,12.8,0
2018-08-27,24,13,13.7,0
2018-08-28,28,15,13.7,0
2018-08-29,28,16,13.7,0
2018-08-30,27,17,13.5,0
2018-08-31,24,17,10.5,0
2018-09-01,21,15,10.0,0
2018-09-02,20,15,11.8,0
2018-09-03,24,13,13.0,0
2018-08-27,24,13,13.7,0
2018-08-28,28,15,13.7,0
2018-08-29,28,16,13.7,0
2018-08-30,27,17,13.5,0
2018-08-31,24,17,10.5,0
2018-09-01,21,15,10.0,0
2018-09-02,20,15,11.8,0
2018-09-03,24,13,13.0,0
2018-09-04,25,13,13.0,0
2018-08-28,28,15,13.7,0
2018-08-29,28,16,13.7,0
2018-08-30,27,17,13.5,0
2018-08-31,24,17,10.5,0
2018-09-01,21,15,10.0,0
2018-09-02,20,15,11.8,0
2018-09-03,24,13,13.0,0
2018-09-04,25,13,13.0,0
2018-09-05,26,15,13.0,0
2018-08-29,28,16,13.7,0
2018-08-30,27,17,13.5,0
2018-08-31,24,17,10.5,0
2018-09-01,21,15,10.0,0
2018-09-02,20,15,11.8,0
2018-09-03,24,13,13.0,0
2018-09-04,25,13,13.0,0
2018-09-05,26,15,13.0,0
2018-09-06,26,17,13.0,0
2018-08-30,27,17,13.5,0
2018-08-31,24,17,10.5,0
2018-09-01,21,15,10.0,0
2018-09-02,20,15,11.8,0
2018-09-03,24,13,13.0,0
2018-09-04,25,13,13.0,0
2018-09-05,26,15,13.0,0
2018-09-06,26,17,13.0,0
2018-09-07,24,17,12.0,0
2018-08-31,24,17,10.5,0
2018-09-01,21,15,10.0,0
2018-09-02,20,15,11.8,0
2018-09-03,24,13,13.0,0
2018-09-04,25,13,13.0,0
2018-09-05,26,15,13.0,0
2018-09-06,26,17,13.0,0
2018-09-07,24,17,12.0,0
2018-09-08,26,15,13.0,0
2018-09-01,21,15,10.0,0
2018-09-02,20,15,11.8,0
2018-09-03,24,13,13.0,0
2018-09-04,25,13,13.0,0
2018-09-05,26,15,13.0,0
2018-09-06,26,17,13.0,0
2018-09-07,24,17,12.0,0
2018-09-08,26,15,13.0,0
2018-09-09,26,15,12.9,0
2018-09-02,20,15,11.8,0
2018-09-03,24,13,13.0,0
2018-09-04,25,13,13.0,0
2018-09-05,26,15,13.0,0
2018-09-06,26,17,13.0,0
2018-09-07,24,17,12.0,0
2018-09-08,26,15,13.0,0
2018-09-09,26,15,12.9,0
2018-09-10,27,17,12.3,0
2018-09-03,24,13,13.0,0
2018-09-04,25,13,13.0,0
2018-09-05,26,15,13.0,0
2018-09-06,26,17,13.0,0
2018-09-07,24,17,12.0,0
2018-09-08,26,15,13.0,0
2018-09-09,26,15,12.9,0
2018-09-10,27,17,12.3,0
2018-09-11,28,17,12.9,0
2018-09-04,25,13,13.0,0
2018-09-05,26,15,13.0,0
2018-09-06,26,17,13.0,0
2018-09-07,24,17,12.0,0
2018-09-08,26,15,13.0,0
2018-09-09,26,15,12.9,0
2018-09-10,27,17,12.3,0
2018-09-11,28,17,12.9,0
2018-09-12,28,18,12.8,0
2018-09-05,26,15,13.0,0
2018-09-06,26,17,13.0,0
2018-09-07,24,17,12.0,0
2018-09-08,26,15,13.0,0
2018-09-09,26,15,12.9,0
2018-09-10,27,17,12.3,0
2018-09-11,28,17,12.9,0
2018-09-12,28,18,12.8,0
2018-09-13,27,19,12.8,0
2018-09-06,26,17,13.0,0
2018-09-07,24,17,12.0,0
2018-09-08,26,15,13.0,0
2018-09-09,26,15,12.9,0
2018-09-10,27,17,12.3,0
2018-09-11,28,17,12.9,0
2018-09-12,28,18,12.8,0
2018-09-13,27,19,12.8,0
2018-09-14,26,17,12.3,0
2018-09-07,24,17,12.0,0
2018-09-08,26,15,13.0,0
2018-09-09,26,15,12.9,0
2018-09-10,27,17,12.3,0
2018-09-11,28,17,12.9,0
2018-09-12,28,18,12.8,0
2018-09-13,27,19,12.8,0
2018-09-14,26,17,12.3,0
2018-09-15,25,17,12.0,0
2018-09-08,26,15,13.0,0
2018-09-09,26,15,12.9,0
2018-09-10,27,17,12.3,0
2018-09-11,28,17,12.9,0
2018-09-12,28,18,12.8,0
2018-09-13,27,19,12.8,0
2018-09-14,26,17,12.3,0
2018-09-15,25,17,12.0,0
2018-09-16,26,17,12.0,0
2018-09-09,26,15,12.9,0
2018-09-10,27,17,12.3,0
2018-09-11,28,17,12.9,0
2018-09-12,28,18,12.8,0
2018-09-13,27,19,12.8,0
2018-09-14,26,17,12.3,0
2018-09-15,25,17,12.0,0
2018-09-16,26,17,12.0,0
2018-09-17,25,17,12.0,0
2018-09-10,27,17,12.3,0
2018-09-11,28,17,12.9,0
2018-09-12,28,18,12.8,0
2018-09-13,27,19,12.8,0
2018-09-14,26,17,12.3,0
2018-09-15,25,17,12.0,0
2018-09-16,26,17,12.0,0
2018-09-17,25,17,12.0,0
2018-09-18,24,17,10.3,0
2018-09-11,28,17,12.9,0
2018-09-12,28,18,12.8,0
2018-09-13,27,19,12.8,0
2018-09-14,26,17,12.3,0
2018-09-15,25,17,12.0,0
2018-09-16,26,17,12.0,0
2018-09-17,25,17,12.0,0
2018-09-18,24,17,10.3,0
2018-09-19,26,16,12.0,0
2018-09-12,28,18,12.8,0
2018-09-13,27,19,12.8,0
2018-09-14,26,17,12.3,0
2018-09-15,25,17,12.0,0
2018-09-16,26,17,12.0,0
2018-09-17,25,17,12.0,0
2018-09-18,24,17,10.3,0
2018-09-19,26,16,12.0,0
2018-09-20,27,17,12.0,0
2018-09-13,27,19,12.8,0
2018-09-14,26,17,12.3,0
2018-09-15,25,17,12.0,0
2018-09-16,26,17,12.0,0
2018-09-17,25,17,12.0,0
2018-09-18,24,17,10.3,0
2018-09-19,26,16,12.0,0
2018-09-20,27,17,12.0,0
2018-09-21,27,18,12.0,0
2018-09-14,26,17,12.3,0
2018-09-15,25,17,12.0,0
2018-09-16,26,17,12.0,0
2018-09-17,25,17,12.0,0
2018-09-18,24,17,10.3,0
2018-09-19,26,16,12.0,0
2018-09-20,27,17,12.0,0
2018-09-21,27,18,12.0,0
2018-09-22,26,18,12.0,0
2018-09-15,25,17,12.0,0
2018-09-16,26,17,12.0,0
2018-09-17,25,17,12.0,0
2018-09-18,24,17,10.3,0
2018-09-19,26,16,12.0,0
2018-09-20,27,17,12.0,0
2018-09-21,27,18,12.0,0
2018-09-22,26,18,12.0,0
2018-09-23,25,18,12.0,0
2018-09-16,26,17,12.0,0
2018-09-17,25,17,12.0,0
2018-09-18,24,17,10.3,0
2018-09-19,26,16,12.0,0
2018-09-20,27,17,12.0,0
2018-09-21,27,18,12.0,0
2018-09-22,26,18,12.0,0
2018-09-23,25,18,12.0,0
2018-09-24,26,16,11.8,0
2018-09-17,25,17,12.0,0
2018-09-18,24,17,10.3,0
2018-09-19,26,16,12.0,0
2018-09-20,27,17,12.0,0
2018-09-21,27,18,12.0,0
2018-09-22,26,18,12.0,0
2018-09-23,25,18,12.0,0
2018-09-24,26,16,11.8,0
2018-09-25,18,12,12.0,0
2018-09-18,24,17,10.3,0
2018-09-19,26,16,12.0,0
2018-09-20,27,17,12.0,0
2018-09-21,27,18,12.0,0
2018-09-22,26,18,12.0,0
2018-09-23,25,18,12.0,0
2018-09-24,26,16,11.8,0
2018-09-25,18,12,12.0,0
2018-09-26,17,10,12.0,0
2018-09-19,26,16,12.0,0
2018-09-20,27,17,12.0,0
2018-09-21,27,18,12.0,0
2018-09-22,26,18,12.0,0
2018-09-23,25,18,12.0,0
2018-09-24,26,16,11.8,0
2018-09-25,18,12,12.0,0
2018-09-26,17,10,12.0,0
2018-09-27,23,10,12.0,0
2018-09-20,27,17,12.0,0
2018-09-21,27,18,12.0,0
2018-09-22,26,18,12.0,0
2018-09-23,25,18,12.0,0
2018-09-24,26,16,11.8,0
2018-09-25,18,12,12.0,0
2018-09-26,17,10,12.0,0
2018-09-27,23,10,12.0,0
2018-09-28,24,10,11.9,0
2018-09-21,27,18,12.0,0
2018-09-22,26,18,12.0,0
2018-09-23,25,18,12.0,0
2018-09-24,26,16,11.8,0
2018-09-25,18,12,12.0,0
2018-09-26,17,10,12.0,0
2018-09-27,23,10,12.0,0
2018-09-28,24,10,11.9,0
2018-09-29,23,13,11.9,0
2018-11-01,15,9,8.8,0
2018-11-02,13,8,8.5,0
2018-11-03,18,11,10.0,0
2018-11-04,19,10,9.3,0
2018-11-05,16,12,9.3,0
2018-11-06,16,11,7.8,0
2018-11-07,14,12,6.8,0
2018-11-08,16,10,8.3,0
2018-11-09,15,10,7.8,0
2018-11-02,13,8,8.5,0
2018-11-03,18,11,10.0,0
2018-11-04,19,10,9.3,0
2018-11-05,16,12,9.3,0
2018-11-06,16,11,7.8,0
2018-11-07,14,12,6.8,0
2018-11-08,16,10,8.3,0
2018-11-09,15,10,7.8,0
2018-11-10,14,9,8.0,0
2018-11-03,18,11,10.0,0
2018-11-04,19,10,9.3,0
2018-11-05,16,12,9.3,0
2018-11-06,16,11,7.8,0
2018-11-07,14,12,6.8,0
2018-11-08,16,10,8.3,0
2018-11-09,15,10,7.8,0
2018-11-10,14,9,8.0,0
2018-11-11,13,10,6.8,0
2018-11-04,19,10,9.3,0
2018-11-05,16,12,9.3,0
2018-11-06,16,11,7.8,0
2018-11-07,14,12,6.8,0
2018-11-08,16,10,8.3,0
2018-11-09,15,10,7.8,0
2018-11-10,14,9,8.0,0
2018-11-11,13,10,6.8,0
2018-11-12,17,8,9.0,0
2018-11-05,16,12,9.3,0
2018-11-06,16,11,7.8,0
2018-11-07,14,12,6.8,0
2018-11-08,16,10,8.3,0
2018-11-09,15,10,7.8,0
2018-11-10,14,9,8.0,0
2018-11-11,13,10,6.8,0
2018-11-12,17,8,9.0,0
2018-11-13,17,10,9.0,0
2018-11-06,16,11,7.8,0
2018-11-07,14,12,6.8,0
2018-11-08,16,10,8.3,0
2018-11-09,15,10,7.8,0
2018-11-10,14,9,8.0,0
2018-11-11,13,10,6.8,0
2018-11-12,17,8,9.0,0
2018-11-13,17,10,9.0,0
2018-11-14,16,7,9.0,0
2018-11-07,14,12,6.8,0
2018-11-08,16,10,8.3,0
2018-11-09,15,10,7.8,0
2018-11-10,14,9,8.0,0
2018-11-11,13,10,6.8,0
2018-11-12,17,8,9.0,0
2018-11-13,17,10,9.0,0
2018-11-14,16,7,9.0,0
2018-11-15,15,9,9.0,0
2018-11-08,16,10,8.3,0
2018-11-09,15,10,7.8,0
2018-11-10,14,9,8.0,0
2018-11-11,13,10,6.8,0
2018-11-12,17,8,9.0,0
2018-11-13,17,10,9.0,0
2018-11-14,16,7,9.0,0
2018-11-15,15,9,9.0,0
2018-11-16,11,8,9.0,0
2018-11-09,15,10,7.8,0
2018-11-10,14,9,8.0,0
2018-11-11,13,10,6.8,0
2018-11-12,17,8,9.0,0
2018-11-13,17,10,9.0,0
2018-11-14,16,7,9.0,0
2018-11-15,15,9,9.0,0
2018-11-16,11,8,9.0,0
2018-11-17,11,5,9.0,0
2018-11-10,14,9,8.0,0
2018-11-11,13,10,6.8,0
2018-11-12,17,8,9.0,0
2018-11-13,17,10,9.0,0
2018-11-14,16,7,9.0,0
2018-11-15,15,9,9.0,0
2018-11-16,11,8,9.0,0
2018-11-17,11,5,9.0,0
2018-11-18,8,4,9.0,0
2018-11-11,13,10,6.8,0
2018-11-12,17,8,9.0,0
2018-11-13,17,10,9.0,0
2018-11-14,16,7,9.0,0
2018-11-15,15,9,9.0,0
2018-11-16,11,8,9.0,0
2018-11-17,11,5,9.0,0
2018-11-18,8,4,9.0,0
2018-11-19,6,3,7.0,0
2018-11-12,17,8,9.0,0
2018-11-13,17,10,9.0,0
2018-11-14,16,7,9.0,0
2018-11-15,15,9,9.0,0
2018-11-16,11,8,9.0,0
2018-11-17,11,5,9.0,0
2018-11-18,8,4,9.0,0
2018-11-19,6,3,7.0,0
2018-11-20,7,3,7.8,0
2018-11-13,17,10,9.0,0
2018-11-14,16,7,9.0,0
2018-11-15,15,9,9.0,0
2018-11-16,11,8,9.0,0
2018-11-17,11,5,9.0,0
2018-11-18,8,4,9.0,0
2018-11-19,6,3,7.0,0
2018-11-20,7,3,7.8,0
2018-11-21,9,2,8.3,0
2018-11-14,16,7,9.0,0
2018-11-15,15,9,9.0,0
2018-11-16,11,8,9.0,0
2018-11-17,11,5,9.0,0
2018-11-18,8,4,9.0,0
2018-11-19,6,3,7.0,0
2018-11-20,7,3,7.8,0
2018-11-21,9,2,8.3,0
2018-11-22,10,5,9.0,0
2018-11-15,15,9,9.0,0
2018-11-16,11,8,9.0,0
2018-11-17,11,5,9.0,0
2018-11-18,8,4,9.0,0
2018-11-19,6,3,7.0,0
2018-11-20,7,3,7.8,0
2018-11-21,9,2,8.3,0
2018-11-22,10,5,9.0,0
2018-11-23,7,3,6.8,0
2018-11-16,11,8,9.0,0
2018-11-17,11,5,9.0,0
2018-11-18,8,4,9.0,0
2018-11-19,6,3,7.0,0
2018-11-20,7,3,7.8,0
2018-11-21,9,2,8.3,0
2018-11-22,10,5,9.0,0
2018-11-23,7,3,6.8,0
2018-11-24,11,6,6.8,0
2018-11-17,11,5,9.0,0
2018-11-18,8,4,9.0,0
2018-11-19,6,3,7.0,0
2018-11-20,7,3,7.8,0
2018-11-21,9,2,8.3,0
2018-11-22,10,5,9.0,0
2018-11-23,7,3,6.8,0
2018-11-24,11,6,6.8,0
2018-11-25,12,5,9.0,0
2018-11-18,8,4,9.0,0
2018-11-19,6,3,7.0,0
2018-11-20,7,3,7.8,0
2018-11-21,9,2,8.3,0
2018-11-22,10,5,9.0,0
2018-11-23,7,3,6.8,0
2018-11-24,11,6,6.8,0
2018-11-25,12,5,9.0,0
2018-11-26,10,5,8.5,0
2018-11-19,6,3,7.0,0
2018-11-20,7,3,7.8,0
2018-11-21,9,2,8.3,0
2018-11-22,10,5,9.0,0
2018-11-23,7,3,6.8,0
2018-11-24,11,6,6.8,0
2018-11-25,12,5,9.0,0
2018-11-26,10,5,8.5,0
2018-11-27,11,3,8.5,0
2018-11-20,7,3,7.8,0
2018-11-21,9,2,8.3,0
2018-11-22,10,5,9.0,0
2018-11-23,7,3,6.8,0
2018-11-24,11,6,6.8,0
2018-11-25,12,5,9.0,0
2018-11-26,10,5,8.5,0
2018-11-27,11,3,8.5,0
2018-11-28,10,1,9.0,0
2018-11-21,9,2,8.3,0
2018-11-22,10,5,9.0,0
2018-11-23,7,3,6.8,0
2018-11-24,11,6,6.8,0
2018-11-25,12,5,9.0,0
2018-11-26,10,5,8.5,0
2018-11-27,11,3,8.5,0
2018-11-28,10,1,9.0,0
2018-11-29,8,3,9.0,0
2018-11-22,10,5,9.0,0
2018-11-23,7,3,6.8,0
2018-11-24,11,6,6.8,0
2018-11-25,12,5,9.0,0
2018-11-26,10,5,8.5,0
2018-11-27,11,3,8.5,0
2018-11-28,10,1,9.0,0
2018-11-29,8,3,9.0,0
2018-11-30,6,2,8.0,0
2018-11-23,7,3,6.8,0
2018-11-24,11,6,6.8,0
2018-11-25,12,5,9.0,0
2018-11-26,10,5,8.5,0
2018-11-27,11,3,8.5,0
2018-11-28,10,1,9.0,0
2018-11-29,8,3,9.0,0
2018-11-30,6,2,8.0,0
2018-12-01,8,2,9.0,0
2018-11-24,11,6,6.8,0
2018-11-25,12,5,9.0,0
2018-11-26,10,5,8.5,0
2018-11-27,11,3,8.5,0
2018-11-28,10,1,9.0,0
2018-11-29,8,3,9.0,0
2018-11-30,6,2,8.0,0
2018-12-01,8,2,9.0,0
2018-12-02,8,1,9.0,0
2018-11-25,12,5,9.0,0
2018-11-26,10,5,8.5,0
2018-11-27,11,3,8.5,0
2018-11-28,10,1,9.0,0
2018-11-29,8,3,9.0,0
2018-11-30,6,2,8.0,0
2018-12-01,8,2,9.0,0
2018-12-02,8,1,9.0,0
2018-12-03,10,3,9.0,0
2018-11-26,10,5,8.5,0
2018-11-27,11,3,8.5,0
2018-11-28,10,1,9.0,0
2018-11-29,8,3,9.0,0
2018-11-30,6,2,8.0,0
2018-12-01,8,2,9.0,0
2018-12-02,8,1,9.0,0
2018-12-03,10,3,9.0,0
2018-12-04,14,3,8.9,0
2018-11-27,11,3,8.5,0
2018-11-28,10,1,9.0,0
2018-11-29,8,3,9.0,0
2018-11-30,6,2,8.0,0
2018-12-01,8,2,9.0,0
2018-12-02,8,1,9.0,0
2018-12-03,10,3,9.0,0
2018-12-04,14,3,8.9,0
2018-12-05,12,2,8.9,0
2018-11-28,10,1,9.0,0
2018-11-29,8,3,9.0,0
2018-11-30,6,2,8.0,0
2018-12-01,8,2,9.0,0
2018-12-02,8,1,9.0,0
2018-12-03,10,3,9.0,0
2018-12-04,14,3,8.9,0
2018-12-05,12,2,8.9,0
2018-12-06,11,6,8.5,0
2018-11-29,8,3,9.0,0
2018-11-30,6,2,8.0,0
2018-12-01,8,2,9.0,0
2018-12-02,8,1,9.0,0
2018-12-03,10,3,9.0,0
2018-12-04,14,3,8.9,0
2018-12-05,12,2,8.9,0
2018-12-06,11,6,8.5,0
2018-12-07,10,3,8.9,0
2018-11-30,6,2,8.0,0
2018-12-01,8,2,9.0,0
2018-12-02,8,1,9.0,0
2018-12-03,10,3,9.0,0
2018-12-04,14,3,8.9,0
2018-12-05,12,2,8.9,0
2018-12-06,11,6,8.5,0
2018-12-07,10,3,8.9,0
2018-12-08,12,5,8.9,0
2018-12-01,8,2,9.0,0
2018-12-02,8,1,9.0,0
2018-12-03,10,3,9.0,0
2018-12-04,14,3,8.9,0
2018-12-05,12,2,8.9,0
2018-12-06,11,6,8.5,0
2018-12-07,10,3,8.9,0
2018-12-08,12,5,8.9,0
2018-12-09,11,3,8.8,0
2018-12-02,8,1,9.0,0
2018-12-03,10,3,9.0,0
2018-12-04,14,3,8.9,0
2018-12-05,12,2,8.9,0
2018-12-06,11,6,8.5,0
2018-12-07,10,3,8.9,0
2018-12-08,12,5,8.9,0
2018-12-09,11,3,8.8,0
2018-12-10,11,3,8.9,0
2018-12-03,10,3,9.0,0
2018-12-04,14,3,8.9,0
2018-12-05,12,2,8.9,0
2018-12-06,11,6,8.5,0
2018-12-07,10,3,8.9,0
2018-12-08,12,5,8.9,0
2018-12-09,11,3,8.8,0
2018-12-10,11,3,8.9,0
2018-12-11,10,1,8.9,0
2018-12-04,14,3,8.9,0
2018-12-05,12,2,8.9,0
2018-12-06,11,6,8.5,0
2018-12-07,10,3,8.9,0
2018-12-08,12,5,8.9,0
2018-12-09,11,3,8.8,0
2018-12-10,11,3,8.9,0
2018-12-11,10,1,8.9,0
2018-12-12,8,0,8.9,0
2018-12-05,12,2,8.9,0
2018-12-06,11,6,8.5,0
2018-12-07,10,3,8.9,0
2018-12-08,12,5,8.9,0
2018-12-09,11,3,8.8,0
2018-12-10,11,3,8.9,0
2018-12-11,10,1,8.9,0
2018-12-12,8,0,8.9,0
2018-12-13,5,0,8.8,0
2018-12-06,11,6,8.5,0
2018-12-07,10,3,8.9,0
2018-12-08,12,5,8.9,0
2018-12-09,11,3,8.8,0
2018-12-10,11,3,8.9,0
2018-12-11,10,1,8.9,0
2018-12-12,8,0,8.9,0
2018-12-13,5,0,8.8,0
2018-12-14,6,-1,8.8,0
2018-12-07,10,3,8.9,0
2018-12-08,12,5,8.9,0
2018-12-09,11,3,8.8,0
2018-12-10,11,3,8.9,0
2018-12-11,10,1,8.9,0
2018-12-12,8,0,8.9,0
2018-12-13,5,0,8.8,0
