,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,Parking,NumAdults,NumChildren,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,isCanceled,RoomType_Room_Type 1,RoomType_Room_Type 2,RoomType_Room_Type 3,RoomType_Room_Type 4,RoomType_Room_Type 5,RoomType_Room_Type 6,RoomType_Room_Type 7,MealPlan_Meal Plan 1,MealPlan_Meal Plan 2,MealPlan_Meal Plan 3,MealPlan_Not Selected,MarketSegment_Aviation,MarketSegment_Complementary,MarketSegment_Corporate,MarketSegment_Offline,MarketSegment_Online
200,174,2018,8,2,0,2,0,3,1,0,0,0,166.7,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
201,28,2018,3,27,1,0,0,3,0,0,0,0,167.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
202,159,2018,8,20,2,2,0,2,0,0,0,0,72.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
203,53,2018,5,17,0,1,0,2,0,0,0,0,126.9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
204,1,2018,9,29,0,3,0,2,0,0,0,0,146.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
205,163,2018,10,15,2,1,0,1,0,0,0,0,115.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
206,9,2018,2,17,0,3,0,2,0,0,0,0,117.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
207,96,2017,7,22,1,4,0,2,0,0,0,0,76.5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
208,24,2017,9,19,1,1,0,1,0,0,0,0,87.78,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
209,127,2018,3,19,2,5,0,2,0,0,0,0,94.7,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
210,35,2018,2,24,0,3,0,2,1,0,0,0,93.63,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
211,45,2018,3,19,1,1,0,3,0,0,0,0,131.4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
212,40,2018,7,26,0,1,0,2,0,0,0,0,125.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
213,59,2018,6,27,1,2,0,2,0,0,0,0,101.1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
214,19,2017,10,27,0,1,0,1,0,0,0,0,95.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
215,8,2018,5,28,2,2,0,1,0,0,0,0,130.48,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
216,146,2018,10,19,1,4,0,2,0,0,0,0,166.5,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
217,39,2018,3,4,0,2,0,1,0,0,0,0,76.5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
218,145,2018,6,30,1,3,0,2,0,0,0,0,90.95,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
219,301,2018,7,30,1,1,0,2,0,0,0,0,115.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
220,123,2018,4,21,1,3,0,2,0,0,0,0,93.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
221,87,2018,4,30,1,1,0,1,0,0,0,0,111.6,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
222,45,2018,4,24,2,3,0,2,0,0,0,0,99.79,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
223,102,2018,5,29,2,1,0,2,0,0,0,0,80.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
224,86,2018,10,24,1,3,0,2,2,0,0,0,221.18,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
225,4,2018,2,19,0,1,0,1,0,0,0,0,81.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
226,117,2018,10,24,1,2,0,2,0,0,0,0,80.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
227,42,2018,7,24,2,0,0,3,0,0,0,0,168.3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
228,270,2018,4,20,0,4,0,2,0,0,0,0,62.8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
229,34,2018,4,30,1,1,0,3,0,0,0,0,159.3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
230,59,2018,7,24,2,2,0,2,0,0,0,0,94.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
231,118,2018,6,6,1,2,0,1,0,0,0,0,110.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
232,86,2017,9,24,0,2,0,2,0,0,0,0,105.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
233,317,2018,9,15,0,2,0,2,0,0,0,0,120.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
234,5,2017,9,19,1,1,0,2,0,0,0,0,135.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
235,78,2018,4,8,1,2,0,2,0,0,0,0,96.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
236,175,2018,7,23,1,1,0,2,0,0,0,0,85.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
237,31,2018,5,19,0,1,0,1,0,0,0,0,108.11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
238,8,2018,4,23,0,1,0,1,0,0,0,0,0.0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
239,32,2018,2,6,1,1,0,2,0,0,0,0,67.5,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
240,305,2018,11,4,1,2,0,2,0,0,0,0,89.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
241,0,2017,9,9,0,3,0,2,0,0,0,0,152.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
242,257,2018,12,26,1,4,0,2,0,0,0,0,67.15,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
243,1,2018,2,28,2,1,0,1,0,0,0,0,60.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
244,180,2018,7,23,1,1,0,2,1,0,0,0,112.5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
245,33,2017,10,7,0,3,0,2,1,0,0,0,75.6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
246,205,2018,10,8,1,1,0,2,0,0,0,0,98.1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
247,23,2018,10,27,0,1,0,3,0,0,0,0,119.4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
248,5,2018,2,20,2,5,0,1,0,0,0,0,85.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
249,16,2018,12,30,0,2,0,2,0,0,0,0,148.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
250,100,2018,8,24,0,4,0,3,0,0,0,0,150.3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
251,24,2018,4,15,1,2,0,2,0,0,0,0,118.33,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
252,107,2017,7,17,0,2,0,1,0,0,0,0,52.36,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
253,45,2018,11,19,1,1,0,1,0,0,0,0,86.4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
254,17,2018,9,15,0,3,0,2,0,0,0,0,125.67,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
255,0,2017,8,14,0,2,0,2,0,0,0,0,109.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
256,11,2017,8,18,0,2,0,2,0,0,0,0,75.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
257,145,2018,7,28,0,2,0,2,0,0,0,0,118.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
258,203,2018,10,8,2,1,0,2,0,0,0,0,87.12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
259,43,2018,11,1,0,4,0,3,0,0,0,0,122.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
260,23,2018,6,18,2,1,0,2,0,0,0,0,95.83,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
261,23,2018,4,10,2,3,0,2,0,0,0,0,125.2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
262,346,2018,9,13,0,2,0,2,0,0,0,0,115.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
263,54,2018,8,24,2,5,0,3,0,0,0,0,208.41,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
264,188,2018,6,15,0,2,0,1,0,0,0,0,130.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
265,154,2018,6,12,2,1,0,2,2,0,0,0,189.9,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
266,1,2017,9,25,2,3,0,1,0,0,0,0,86.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
267,36,2018,6,9,0,2,0,2,0,0,0,0,133.2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
268,83,2018,3,19,1,1,1,2,0,0,0,0,105.3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
269,100,2018,4,18,1,1,0,1,0,0,0,0,91.9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
270,28,2018,3,7,1,2,0,2,0,0,0,0,87.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
271,28,2018,10,6,1,3,0,1,0,0,0,0,205.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
272,150,2018,9,16,1,2,0,2,0,0,0,0,126.9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
273,42,2018,3,20,2,2,0,2,0,0,0,0,86.98,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
274,40,2018,9,20,0,3,0,2,0,0,0,0,207.9,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
275,268,2018,10,9,2,3,0,2,0,0,0,0,80.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
276,14,2017,9,15,0,3,0,1,0,0,0,0,114.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
277,63,2018,4,13,0,4,0,2,0,0,0,0,144.5,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
278,3,2018,3,24,0,3,0,2,0,0,0,0,147.67,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
279,15,2017,12,30,0,2,1,2,0,0,0,0,146.0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
280,87,2018,10,6,0,3,0,2,0,0,0,0,118.8,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
281,5,2017,9,10,2,4,0,2,0,0,0,0,134.83,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
282,57,2018,3,30,0,4,0,2,0,0,0,0,85.85,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
283,106,2018,8,9,0,3,0,2,0,0,0,0,131.4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
284,147,2018,5,22,2,2,0,2,0,0,0,0,99.45,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
285,204,2017,10,9,2,2,0,2,0,0,0,0,72.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
286,43,2018,7,3,2,1,0,2,0,0,0,0,107.1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
287,157,2018,5,19,0,1,0,2,0,0,0,0,84.24,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
288,192,2018,6,24,0,2,0,1,0,0,0,0,95.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
289,219,2017,9,4,1,2,0,1,0,0,0,0,76.67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
290,142,2018,10,27,0,1,0,2,0,0,0,0,90.9,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
291,184,2018,8,13,0,1,0,2,0,0,0,0,103.5,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
292,117,2018,4,29,2,2,0,2,0,0,0,0,95.2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
293,14,2018,9,15,0,1,0,3,0,0,0,0,205.0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
294,5,2017,12,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
295,118,2018,6,6,1,1,0,1,0,0,0,0,110.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
296,59,2018,12,24,2,1,0,3,0,0,0,0,138.6,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
297,78,2018,3,24,0,3,1,2,0,0,0,0,105.3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
298,34,2018,12,25,2,2,0,2,0,0,0,0,95.2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
299,20,2018,8,2,0,2,0,1,0,0,0,0,65.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
300,0,2018,10,25,0,1,0,1,0,0,0,0,84.7,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
301,116,2018,8,6,2,1,0,3,0,0,0,0,86.36,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
302,31,2018,5,13,0,2,0,2,0,0,0,0,105.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
303,12,2017,10,4,1,0,0,2,0,0,0,0,72.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
304,49,2017,12,5,2,1,1,2,0,0,0,0,115.2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
305,4,2018,3,21,1,2,0,2,1,0,0,0,128.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
306,14,2017,9,4,2,3,0,2,0,0,0,0,78.54,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
307,13,2017,9,8,1,5,0,2,0,0,0,0,85.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
308,32,2017,11,20,0,2,0,1,0,0,0,0,73.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
309,13,2018,6,19,2,1,0,2,0,0,0,0,141.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
310,190,2018,8,22,1,3,0,2,0,0,0,0,109.25,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
311,6,2018,6,19,1,0,0,2,0,0,0,0,156.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
312,65,2018,9,22,0,1,0,2,0,0,0,0,135.9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
313,103,2017,7,18,2,1,0,2,0,0,0,0,94.5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
314,47,2017,9,22,0,1,0,2,0,0,0,0,72.76,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
315,1,2018,5,24,0,1,0,1,0,1,0,1,129.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
316,10,2018,7,16,0,1,0,2,0,0,0,0,139.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
317,12,2018,8,16,0,2,1,1,2,0,0,0,150.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
318,73,2018,3,4,1,2,0,2,0,0,0,0,62.29,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
319,68,2017,9,29,0,2,0,2,0,0,0,0,65.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
320,86,2017,9,24,0,2,0,2,0,0,0,0,105.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
321,46,2018,3,10,1,3,0,2,0,0,0,0,67.15,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
322,22,2017,11,26,0,2,0,2,0,0,0,0,97.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
323,24,2018,1,6,1,4,0,2,0,0,0,0,68.99,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
324,163,2018,10,15,2,1,0,1,0,0,0,0,115.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
325,29,2018,10,5,0,2,0,2,0,0,0,0,152.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
326,10,2017,9,3,0,3,0,2,0,0,0,0,117.67,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
327,179,2018,8,25,1,3,0,2,1,0,0,0,98.25,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
328,1,2018,3,8,0,3,0,1,0,0,0,0,75.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
329,89,2017,11,17,0,3,0,1,0,0,0,0,63.75,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
330,69,2018,6,12,2,4,0,1,0,0,0,0,120.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
331,235,2018,10,19,1,4,0,2,0,0,0,0,103.7,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
332,85,2018,7,10,2,5,0,3,0,0,0,0,140.27,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
333,52,2018,3,22,0,3,0,3,0,0,0,0,131.4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
334,32,2018,7,18,1,1,0,3,0,0,0,0,150.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
335,308,2018,11,25,0,2,0,2,0,0,0,0,52.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
336,291,2018,8,19,0,2,0,2,0,0,0,0,115.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
337,74,2018,4,6,0,3,0,3,0,0,0,0,128.7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
338,22,2017,12,18,0,1,0,1,0,0,0,0,65.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
339,211,2018,5,20,0,2,0,2,0,0,0,0,100.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
340,0,2018,5,10,0,3,0,1,0,0,0,0,108.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
341,74,2018,8,28,1,0,1,2,0,0,0,0,135.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
342,377,2018,10,14,0,2,0,2,0,0,0,0,115.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
343,213,2018,6,7,0,3,0,2,0,0,0,0,130.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
344,141,2018,7,14,0,3,1,2,0,0,0,0,103.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
345,184,2018,10,4,0,3,0,2,1,0,0,0,122.4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
346,41,2018,10,5,0,2,0,1,0,0,0,0,107.41,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
347,113,2018,5,16,2,5,0,2,0,0,0,0,137.21,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
348,75,2018,5,3,0,2,0,2,0,0,0,0,140.4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
349,292,2018,7,21,0,2,0,2,0,0,0,0,115.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
350,87,2018,5,26,0,3,0,2,0,0,0,0,80.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
351,2,2018,1,30,0,1,0,1,0,0,0,0,80.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
352,33,2018,8,30,0,3,0,2,0,0,0,0,90.95,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
353,38,2018,9,2,0,1,0,2,0,0,0,0,76.23,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
354,93,2017,12,3,1,3,0,2,0,0,0,0,72.25,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
355,7,2018,2,23,0,4,0,2,1,0,0,0,111.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
356,40,2017,10,5,1,1,0,2,0,0,0,0,70.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
357,33,2018,4,20,0,1,0,3,0,0,0,0,146.7,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
358,2,2018,12,3,2,1,0,2,0,0,0,0,109.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
359,213,2018,8,8,1,3,0,2,0,0,0,0,80.75,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
360,18,2018,7,11,1,2,0,2,0,0,0,0,110.46,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
361,197,2018,8,18,0,3,0,2,0,0,0,0,112.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
362,4,2018,3,29,0,1,0,1,0,1,3,2,40.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
363,7,2018,1,20,0,3,0,2,0,0,0,0,79.67,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
364,39,2018,7,8,0,2,0,2,0,0,0,0,149.4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
365,1,2018,2,28,2,1,0,1,0,0,0,0,60.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
366,93,2017,7,23,0,2,0,2,0,0,0,0,76.5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
367,24,2017,12,18,1,2,0,2,0,0,0,0,53.58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
368,98,2018,12,26,1,3,0,3,0,0,0,0,91.4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
369,280,2018,9,19,1,2,0,2,0,0,0,0,110.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
370,1,2018,2,14,1,0,0,2,0,0,0,0,79.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
371,44,2018,3,31,0,1,0,1,0,0,0,0,104.4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
372,168,2018,4,22,1,2,0,2,0,0,0,0,85.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
373,0,2018,5,24,0,1,0,1,0,0,0,0,135.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
374,12,2018,3,3,2,5,0,2,0,0,0,0,111.14,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
375,6,2017,10,4,2,1,0,2,0,0,0,0,136.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
376,169,2018,4,22,2,2,0,2,0,0,0,0,106.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
377,301,2018,7,30,1,1,0,1,0,0,0,0,90.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
378,84,2018,3,3,0,3,0,2,0,0,0,0,78.3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
379,129,2018,8,17,0,1,0,3,0,0,0,0,146.7,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
380,130,2018,6,9,0,2,0,3,0,0,0,0,159.3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
381,56,2018,3,12,2,2,0,1,0,0,0,0,63.75,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
382,75,2018,4,15,2,2,0,2,0,0,0,0,97.33,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
383,349,2018,10,4,1,5,0,2,0,0,0,0,90.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
384,100,2018,9,28,0,4,0,2,0,0,0,0,140.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
385,13,2017,8,24,1,1,0,2,0,0,0,0,153.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
386,99,2018,9,5,1,2,0,2,0,0,0,0,137.1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
387,10,2017,12,11,1,2,0,2,0,0,0,0,58.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
388,346,2018,9,13,0,2,0,2,0,0,0,0,115.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
389,51,2018,7,23,0,1,1,3,0,0,0,0,228.6,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
390,144,2018,6,27,1,2,0,2,0,0,0,0,96.3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
391,176,2018,9,8,0,3,0,2,0,0,0,0,125.1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
392,1,2018,3,2,0,1,0,1,0,0,0,0,88.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
393,216,2018,8,30,0,4,0,2,0,0,0,0,86.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
394,0,2018,9,29,0,1,0,2,0,0,0,0,170.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
395,155,2018,8,22,1,2,0,2,0,0,0,0,94.5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
396,245,2018,7,6,2,4,0,1,0,0,0,0,110.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
397,5,2018,5,1,1,0,0,2,0,0,0,0,155.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
398,238,2018,10,13,0,1,0,1,0,0,0,0,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
399,4,2018,9,15,0,1,0,2,0,0,0,0,169.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
400,267,2018,10,24,1,3,0,2,0,0,0,0,105.83,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
401,8,2018,1,27,2,4,0,2,0,0,0,0,73.2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
402,11,2018,3,16,0,3,0,1,0,0,0,0,62.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
403,168,2018,4,22,1,2,0,2,0,0,0,0,85.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
